zip,city,state,lat,lon
31622,Alapaha,Georgia,31.394,-83.2132
31202,Macon,Georgia,32.8407,-83.6324
31406,Savannah,Georgia,31.989,-81.0979
31407,Port Wentworth,Georgia,32.1491,-81.1632
31421,Savannah,Georgia,31.9714,-81.0716
30102,Acworth,Georgia,34.0707,-84.5894
31756,Hartsfield,Georgia,31.2173,-83.9704
31788,Moultrie,Georgia,31.0855,-83.6821
39813,Arlington,Georgia,31.442,-84.7241
30030,Decatur,Georgia,33.7699,-84.295
30033,Decatur,Georgia,33.8123,-84.2819
30058,Lithonia,Georgia,33.7356,-84.1009
31145,Atlanta,Georgia,33.8913,-84.0746
30354,Atlanta,Georgia,33.6675,-84.3896
31126,Atlanta,Georgia,33.8444,-84.4741
30669,Union Point,Georgia,33.6345,-83.0879
30678,White Plains,Georgia,33.4581,-83.0802
30029,North Metro,Georgia,33.9792,-84.1263
30099,Duluth,Georgia,33.9595,-84.105
30501,Gainesville,Georgia,34.3073,-83.8256
31826,Shiloh,Georgia,32.8101,-84.696
30516,Bowersville,Georgia,34.3996,-83.0484
30252,Mcdonough,Georgia,33.4768,-84.055
30413,Bartow,Georgia,32.8632,-82.4708
30823,Stapleton,Georgia,33.1894,-82.4597
31033,Haddock,Georgia,33.0519,-83.4312
31320,Midway,Georgia,31.8018,-81.3909
31698,Valdosta,Georgia,30.8485,-83.2878
31730,Camilla,Georgia,31.2199,-84.2297
30292,Williamson,Georgia,33.1598,-84.3795
30153,Rockmart,Georgia,33.9979,-85.0594
31036,Hawkinsville,Georgia,32.2778,-83.4948
31799,Thomasville,Georgia,30.8366,-83.9788
30230,Hogansville,Georgia,33.1644,-84.9309
31791,Sylvester,Georgia,31.5393,-83.8607
96750,Kealakekua,Hawaii,19.5261,-155.93
96795,Waimanalo,Hawaii,21.3418,-157.7131
96811,Honolulu,Hawaii,21.3278,-157.8294
96823,Honolulu,Hawaii,21.3072,-157.8465
96825,Honolulu,Hawaii,21.2987,-157.6985
96751,Kealia,Hawaii,22.106,-159.3085
96748,Kaunakakai,Hawaii,21.0905,-156.969
52170,Waterville,Iowa,43.2078,-91.2976
52555,Exline,Iowa,40.6414,-92.827
52574,Mystic,Iowa,40.7883,-92.9284
52345,Urbana,Iowa,42.2365,-91.8881
52072,Saint Olaf,Iowa,42.922,-91.3778
50578,Ringsted,Iowa,43.2977,-94.5291
50471,Rudd,Iowa,43.142,-92.8885
51650,Riverton,Iowa,40.6629,-95.5773
51654,Thurman,Iowa,40.8424,-95.7605
50107,Grand Junction,Iowa,42.0296,-94.2336
50430,Corwith,Iowa,42.9927,-93.9575
50601,Ackley,Iowa,42.5527,-93.0608
51025,Holstein,Iowa,42.4948,-95.565
52305,Martelle,Iowa,42.0035,-91.3217
52214,Central City,Iowa,42.1982,-91.4914
52407,Cedar Rapids,Iowa,42.0794,-91.5992
52498,Cedar Rapids,Iowa,42.0794,-91.5992
52646,Oakville,Iowa,41.1003,-91.0439
52561,Fremont,Iowa,41.2117,-92.4362
50078,Ferguson,Iowa,41.9374,-92.865
51561,Pacific Junction,Iowa,41.0271,-95.8046
50864,Villisca,Iowa,40.9437,-94.9796
51232,Ashton,Iowa,43.3053,-95.7655
51638,Essex,Iowa,40.8404,-95.2888
51358,Ruthven,Iowa,43.1448,-94.8842
51008,Brunsville,Iowa,42.8093,-96.2626
50329,Des Moines,Iowa,41.6727,-93.5722
50393,Des Moines,Iowa,41.6727,-93.5722
50395,Des Moines,Iowa,41.6727,-93.5722
51570,Shelby,Iowa,41.5339,-95.4469
50112,Grinnell,Iowa,41.7421,-92.7344
50157,Malcom,Iowa,41.7695,-92.5354
52767,Pleasant Valley,Iowa,41.5746,-90.4213
51003,Alton,Iowa,42.9782,-96.0173
50013,Ames,Iowa,42.0235,-93.6408
50134,Kelley,Iowa,41.9488,-93.6644
50236,Roland,Iowa,42.1646,-93.5063
52339,Tama,Iowa,41.9616,-92.58
50165,Millerton,Iowa,40.8494,-93.3055
50516,Badger,Iowa,42.6144,-94.1461
50453,Leland,Iowa,43.3425,-93.6895
51052,Salix,Iowa,42.3306,-96.2879
50526,Clarion,Iowa,42.733,-93.7352
83643,Mesa,Idaho,44.6255,-116.4493
83202,Pocatello,Idaho,42.9357,-112.4679
83254,Montpelier,Idaho,42.352,-111.3195
83856,Priest River,Idaho,48.1664,-116.9066
83342,Malta,Idaho,42.2741,-113.3927
83810,Cataldo,Idaho,47.5522,-116.4431
83815,Coeur d'Alene,Idaho,47.7248,-116.789
83537,Kendrick,Idaho,46.6286,-116.6049
83536,Kamiah,Idaho,46.2186,-116.0347
83873,Wallace,Idaho,47.4908,-115.962
83455,Victor,Idaho,43.6148,-111.1259
61328,Kasbeer,Illinois,41.505,-89.4634
61843,Fisher,Illinois,40.2991,-88.356
62423,Dennison,Illinois,39.449,-87.5867
62824,Clay City,Illinois,38.6695,-88.3516
60026,Glenview,Illinois,42.0698,-87.7878
60056,Mount Prospect,Illinois,42.0624,-87.9377
60070,Prospect Heights,Illinois,42.1058,-87.9395
60082,Techny,Illinois,42.1164,-87.8121
60193,Schaumburg,Illinois,42.0144,-88.0935
60476,Thornton,Illinois,41.5727,-87.6078
60615,Chicago,Illinois,41.8022,-87.6006
60642,Chicago,Illinois,41.9008,-87.6528
60668,Chicago,Illinois,41.8119,-87.6873
60699,Chicago,Illinois,41.8119,-87.6873
62436,Jewett,Illinois,39.2076,-88.2474
60523,Oak Brook,Illinois,41.8371,-87.9638
60559,Westmont,Illinois,41.7728,-87.9757
61949,Redmon,Illinois,39.6453,-87.8617
60957,Paxton,Illinois,40.4565,-88.099
61542,Lewistown,Illinois,40.383,-90.1563
61413,Alpha,Illinois,41.193,-90.3821
60928,Crescent City,Illinois,40.7417,-87.849
62480,Willow Hill,Illinois,38.9757,-88.0172
62846,Ina,Illinois,38.1527,-88.8894
62030,Fidelity,Illinois,39.1546,-90.1642
61087,Warren,Illinois,42.489,-89.986
62908,Belknap,Illinois,37.3266,-88.9507
60144,Kaneville,Illinois,41.8353,-88.522
60505,Aurora,Illinois,41.7582,-88.2971
60537,Millington,Illinois,41.5614,-88.5975
60011,Barrington,Illinois,42.3228,-87.6101
61371,Triumph,Illinois,41.4991,-89.0219
61739,Fairbury,Illinois,40.745,-88.5165
61705,Bloomington,Illinois,40.44,-89.067
62033,Gillespie,Illinois,39.1341,-89.8442
62058,Livingston,Illinois,38.969,-89.7668
62801,Centralia,Illinois,38.5241,-89.1365
62853,Kell,Illinois,38.5147,-88.9127
62875,Patoka,Illinois,38.7549,-89.0942
62664,Mason City,Illinois,40.2023,-89.6982
60113,Creston,Illinois,41.9312,-88.9566
61539,Kingston Mines,Illinois,40.5571,-89.7685
62345,Kinderhook,Illinois,39.6953,-91.1637
61242,Cordova,Illinois,41.6928,-90.3071
61299,Rock Island,Illinois,41.5203,-90.5416
62258,Mascoutah,Illinois,38.4745,-89.7877
62689,Thayer,Illinois,39.5394,-89.7621
62926,Dongola,Illinois,37.3712,-89.1349
61846,Georgetown,Illinois,39.9792,-87.6365
61865,Potomac,Illinois,40.309,-87.8232
61417,Berwick,Illinois,40.7799,-90.5059
61453,Little York,Illinois,41.0153,-90.7364
60432,Joliet,Illinois,41.5378,-88.0572
46748,Huntertown,Indiana,41.2391,-85.1677
46852,Fort Wayne,Indiana,41.0938,-85.0707
47201,Columbus,Indiana,39.2055,-85.9317
46961,New Waverly,Indiana,40.7621,-86.1936
47853,Harmony,Indiana,39.5372,-87.0729
47025,Lawrenceburg,Indiana,39.1401,-84.8658
47240,Greensburg,Indiana,39.2998,-85.4918
47261,Millhousen,Indiana,39.292,-85.4918
47545,Ireland,Indiana,38.4137,-87.0009
47575,Saint Anthony,Indiana,38.3211,-86.8234
46526,Goshen,Indiana,41.5848,-85.8581
47647,Buckskin,Indiana,38.2284,-87.412
47471,Worthington,Indiana,39.123,-86.9991
46055,Mccordsville,Indiana,39.9081,-85.9228
47112,Corydon,Indiana,38.2189,-86.1145
46122,Danville,Indiana,39.7628,-86.5343
47356,Middletown,Indiana,40.0475,-85.5368
47362,New Castle,Indiana,39.9208,-85.3663
46310,Demotte,Indiana,41.1713,-87.2491
47977,Remington,Indiana,40.7667,-87.1599
47326,Bryant,Indiana,40.5446,-84.9117
47369,Pennville,Indiana,40.5082,-85.1492
47512,Bicknell,Indiana,38.7727,-87.3137
47535,Freelandville,Indiana,38.8627,-87.3127
46394,Whiting,Indiana,41.6787,-87.5005
46012,Anderson,Indiana,40.1309,-85.6536
46036,Elwood,Indiana,40.2803,-85.8391
46217,Indianapolis,Indiana,39.6782,-86.1976
46228,Indianapolis,Indiana,39.8462,-86.1951
46247,Indianapolis,Indiana,39.7795,-86.1328
46926,Denver,Indiana,40.867,-86.0752
46971,Grissom Arb,Indiana,40.6683,-86.1378
47402,Bloomington,Indiana,39.1732,-86.5015
46157,Monrovia,Indiana,39.5714,-86.4894
46732,Cromwell,Indiana,41.3751,-85.6031
47574,Rome,Indiana,37.9372,-86.534
47039,Pierceville,Indiana,39.1116,-85.2551
46127,Falmouth,Indiana,39.729,-85.3331
47552,Lincoln City,Indiana,38.1242,-86.996
47865,Paxton,Indiana,39.0212,-87.3886
47020,Florence,Indiana,38.8224,-84.9399
47930,Clarks Hill,Indiana,40.247,-86.725
47981,Romney,Indiana,40.258,-86.9208
47803,Terre Haute,Indiana,39.4657,-87.354
46984,Somerset,Indiana,40.6714,-85.8288
66769,Redfield,Kansas,37.8367,-94.8805
66770,Riverton,Kansas,37.081,-94.7175
67731,Bird City,Kansas,39.7579,-101.5319
67019,Burden,Kansas,37.3209,-96.757
66734,Farlington,Kansas,37.6163,-94.8479
67552,Lewis,Kansas,37.9062,-99.248
67660,Pfeifer,Kansas,38.7153,-99.1718
67671,Victoria,Kansas,38.8589,-99.1391
67870,Satanta,Kansas,37.4409,-100.9691
66018,De Soto,Kansas,38.9462,-94.9714
66021,Edgerton,Kansas,38.7811,-95.0094
66219,Lenexa,Kansas,38.9536,-94.7336
66227,Lenexa,Kansas,38.9536,-94.7336
67112,Nashville,Kansas,37.4344,-98.4171
67455,Lincoln,Kansas,39.1027,-98.2149
67464,Marquette,Kansas,38.556,-97.8381
66036,Hillsdale,Kansas,38.6581,-94.8521
66415,Centralia,Kansas,39.7381,-96.1486
66534,Sabetha,Kansas,39.8993,-95.8113
66776,Thayer,Kansas,37.4527,-95.4671
67730,Atwood,Kansas,39.7926,-101.0318
67579,Sterling,Kansas,38.2126,-98.2055
67640,Gorham,Kansas,38.8722,-99.0112
67416,Assaria,Kansas,38.6676,-97.6203
67260,Wichita,Kansas,37.7194,-97.2936
66611,Topeka,Kansas,39.0142,-95.6981
67758,Sharon Springs,Kansas,38.8857,-101.7431
67762,Weskan,Kansas,38.8649,-101.9512
66933,Barnes,Kansas,39.6841,-96.8676
42741,Glens Fork,Kentucky,37.007,-85.2487
40845,Hulen,Kentucky,36.7714,-83.5551
40958,Kettle Island,Kentucky,36.8093,-83.5892
41042,Florence,Kentucky,38.9941,-84.642
42334,Curdsville,Kentucky,37.735,-87.3317
42378,Whitesville,Kentucky,37.6834,-86.8699
42210,Brownsville,Kentucky,37.2229,-86.2923
40505,Lexington,Kentucky,38.0612,-84.4583
40506,Lexington,Kentucky,38.0287,-84.5075
40522,Lexington,Kentucky,38.0283,-84.4715
42082,Symsonia,Kentucky,36.9044,-88.5153
42413,Hanson,Kentucky,37.4382,-87.4751
40252,Louisville,Kentucky,38.189,-85.6768
40923,Cannon,Kentucky,36.9195,-83.851
40742,London,Kentucky,37.1376,-84.1156
40743,London,Kentucky,37.1345,-84.0457
40816,Chappell,Kentucky,37.0098,-83.3494
40404,Berea,Kentucky,37.5687,-84.2963
40033,Lebanon,Kentucky,37.5658,-85.2668
41224,Inez,Kentucky,37.8754,-82.5337
41262,Tomahawk,Kentucky,37.8687,-82.5971
40372,Salvisa,Kentucky,37.9167,-84.8577
42345,Greenville,Kentucky,37.2076,-87.1806
41763,Slemp,Kentucky,37.0705,-83.1136
41539,Kimper,Kentucky,37.5068,-82.3271
40324,Georgetown,Kentucky,38.2117,-84.5562
12417,Connelly,New York,41.9076,-73.9893
12420,Cragsmoor,New York,41.6698,-74.3801
12483,Spring Glen,New York,41.6639,-74.4245
12815,Brant Lake,New York,43.6989,-73.7205
12820,Cleverdale,New York,43.4718,-73.6393
10706,Hastings On Hudson,New York,40.9878,-73.863
10804,New Rochelle,New York,40.9491,-73.7863
14591,Wyoming,New York,42.8317,-78.0833
45805,Lima,Ohio,40.7399,-84.1459
45854,Lafayette,Ohio,40.7582,-83.9499
44864,Perrysville,Ohio,40.6606,-82.3213
44084,Rock Creek,Ohio,41.6603,-80.8606
43985,Holloway,Ohio,40.1623,-81.1326
45154,Mount Orab,Ohio,39.0454,-83.948
45319,Donnelsville,Ohio,39.9189,-83.9449
45349,North Hampton,Ohio,39.9893,-83.9389
45140,Loveland,Ohio,39.2445,-84.2588
43803,Bakersville,Ohio,40.3572,-81.6436
43828,Keene,Ohio,40.3513,-81.8736
44106,Cleveland,Ohio,41.5084,-81.6076
44120,Cleveland,Ohio,41.4714,-81.5839
44130,Cleveland,Ohio,41.3826,-81.7964
43054,New Albany,Ohio,40.0847,-82.7988
43125,Groveport,Ohio,39.8581,-82.8872
43218,Columbus,Ohio,39.969,-83.0114
43567,Wauseon,Ohio,41.5668,-84.1537
45631,Gallipolis,Ohio,38.8148,-82.229
45001,Addyston,Ohio,39.1374,-84.7096
45213,Cincinnati,Ohio,39.1802,-84.4204
45230,Cincinnati,Ohio,39.0713,-84.3758
45269,Cincinnati,Ohio,39.1668,-84.5382
43326,Kenton,Ohio,40.6404,-83.6111
44699,Tippecanoe,Ohio,40.2797,-81.2919
43158,Union Furnace,Ohio,39.4617,-82.3563
43932,Irondale,Ohio,40.5111,-80.7915
45680,South Point,Ohio,38.4339,-82.5529
43008,Buckeye Lake,Ohio,39.9337,-82.4724
43310,Belle Center,Ohio,40.5024,-83.7688
43434,Harbor View,Ohio,41.6934,-83.4444
43064,Plain City,Ohio,40.0974,-83.269
44401,Berlin Center,Ohio,41.0243,-80.9341
45342,Miamisburg,Ohio,39.6321,-84.2675
45354,Phillipsburg,Ohio,39.9054,-84.4028
45410,Dayton,Ohio,39.7474,-84.16
45412,Dayton,Ohio,39.7589,-84.1916
45413,Dayton,Ohio,39.7505,-84.2686
45414,Dayton,Ohio,39.8285,-84.2024
45417,Dayton,Ohio,39.7528,-84.247
45424,Dayton,Ohio,39.8353,-84.1123
45426,Dayton,Ohio,39.7982,-84.3211
45429,Dayton,Ohio,39.6841,-84.1633
45448,Dayton,Ohio,39.7505,-84.2686
